recipe_id,easy,child,beauty,lunchbox,volume,lunch,nutrition,cheap,snack
2559320,1,0,0,0,0,0,0,0,0
333834,0,0,0,0,0,0,0,0,0
2867291,0,0,0,0,0,0,0,0,0
278657,1,0,0,0,0,0,0,0,1
984899,1,1,0,0,0,0,0,0,0
1127108,0,0,0,0,0,0,0,0,0
2669669,1,1,0,0,0,0,0,0,0
975926,1,0,0,0,0,0,0,0,1
2538263,1,0,1,1,0,0,0,0,0
4409097,1,0,0,0,0,0,0,0,0
397181,1,0,0,0,0,0,0,0,1
843330,0,0,0,0,0,0,0,0,0
1758019,0,0,0,1,0,0,0,0,0
4188663,1,0,0,0,0,1,1,0,0
189752,1,0,1,0,0,0,0,0,0
1314949,0,0,0,0,0,0,0,0,0
2526292,1,0,0,0,0,0,0,0,0
513037,0,0,0,0,0,0,0,0,1
298116,0,1,0,0,0,0,1,0,0
423219,1,0,0,0,0,0,0,0,0
2681518,1,0,0,0,0,1,0,0,0
546978,1,0,0,1,0,0,0,0,1
1847468,1,0,0,0,0,0,0,0,1
2461181,0,0,0,0,0,0,0,0,0
968302,1,0,0,0,0,0,0,0,0
4000964,1,0,0,0,0,0,0,0,0
1231066,1,0,0,0,0,0,0,0,0
456319,0,0,0,0,0,0,0,0,0
1857891,0,0,1,0,0,0,0,0,0
3104875,1,0,0,0,0,0,0,1,1
2467956,0,0,0,0,0,0,0,0,0
2792056,1,0,0,1,0,0,0,0,0
946600,0,0,0,0,0,0,0,0,0
370040,1,0,0,0,0,0,0,1,0
387928,0,0,0,0,0,0,0,0,0
2593823,0,1,1,1,0,0,0,0,0
933700,1,0,0,0,0,0,0,0,0
3113719,1,0,0,0,0,0,0,0,0
1258515,0,0,1,0,0,0,0,0,0
234986,1,0,0,0,0,0,0,0,0
455866,1,0,0,0,0,0,0,0,0
79012,1,0,0,0,0,0,0,1,0
1386121,1,0,0,0,0,0,0,0,0
3450677,0,0,0,0,0,0,0,0,0
947441,0,0,1,0,0,0,0,0,0
280526,0,0,0,0,0,0,0,0,0
1164585,1,0,0,0,0,0,0,0,0
3900570,0,0,0,0,0,0,0,0,0
782447,0,0,0,0,0,0,0,0,0
2319821,1,0,0,0,0,0,0,0,0
1670607,0,0,0,0,0,0,0,1,1
1083376,1,0,1,0,0,0,0,0,0
2076180,1,0,0,0,0,0,0,0,0
382679,0,0,0,0,0,0,0,0,1
513934,0,1,0,0,0,0,0,0,0
1853978,1,0,1,0,0,0,0,0,0
3552528,0,0,0,0,0,0,0,0,1
2641600,0,0,1,0,0,0,0,0,0
924495,1,0,0,0,0,0,0,0,0
567726,0,0,0,0,0,0,0,0,0
1038520,1,1,0,0,0,0,0,0,1
310342,0,0,0,1,0,0,0,0,1
541614,1,0,0,0,0,0,0,0,0
2126805,0,0,0,0,0,0,0,0,0
515049,0,0,0,1,0,0,0,0,0
174764,0,0,0,0,0,0,0,0,0
333422,0,1,0,0,0,0,0,0,0
2412505,1,0,0,0,0,0,0,0,1
2633495,0,0,0,0,0,0,0,0,0
2494587,0,0,0,0,0,0,0,0,0
1845906,1,0,0,0,0,0,0,0,0
301553,0,0,0,0,0,0,0,0,0
2881054,0,1,0,0,1,0,0,0,0
2385407,0,0,0,0,0,0,0,0,0
829595,0,0,0,0,0,0,0,0,0
717343,0,0,0,0,0,0,0,0,0
342832,0,1,0,0,0,0,0,0,1
4063119,1,0,0,0,0,0,0,1,0
1980553,0,0,0,0,0,0,0,0,0
1736978,0,0,0,0,0,0,0,0,1
2392815,0,0,0,1,0,0,0,0,0
2143728,1,0,0,0,0,0,0,0,1
1290513,1,0,0,0,0,0,0,0,0
287467,1,0,0,0,0,0,0,0,0
3144046,1,0,0,0,0,0,0,0,0
2651987,1,1,0,0,0,0,0,0,1
1772626,0,0,0,0,0,0,0,0,1
2767684,1,0,0,0,0,0,0,0,0
3046319,1,0,0,0,0,0,0,0,1
3907431,1,1,0,0,1,0,0,0,0
1822616,1,0,0,0,0,0,0,0,0
3992765,1,0,1,0,0,0,0,0,0
1801176,0,0,0,1,0,0,0,0,0
2690974,0,0,0,0,1,0,0,0,0
3031224,1,0,0,0,0,0,0,0,0
2555568,1,0,0,0,0,0,0,0,1
1264704,0,1,0,0,0,0,0,0,0
2608842,0,0,0,0,0,0,0,0,0
2155756,0,0,0,0,0,0,0,0,0
489823,1,0,1,0,0,0,0,0,0
3334423,0,0,0,0,0,0,0,0,1
415055,0,0,0,0,0,0,1,0,0
782369,1,0,0,0,0,0,0,0,0
2387744,1,1,0,0,0,0,0,0,1
2883317,0,0,0,0,0,0,0,0,1
1359318,0,0,0,0,0,0,0,0,0
334099,0,0,0,0,0,0,0,0,0
2258998,1,0,0,0,0,0,0,0,0
251351,0,0,0,0,0,0,0,0,0
903162,0,0,0,0,0,0,0,0,0
2681666,1,0,0,0,0,0,0,0,0
248170,0,0,0,0,0,0,0,0,0
2619300,1,0,0,0,0,1,0,0,0
896154,0,0,0,0,0,0,0,0,0
2166466,1,0,0,1,0,1,0,1,0
1193690,0,0,0,1,0,0,0,0,0
2647150,1,0,0,0,0,0,0,0,0
4244389,1,0,0,0,0,0,1,0,0
2370685,0,0,0,0,0,0,0,0,0
920252,0,0,0,0,0,0,0,0,0
2419467,1,0,1,0,0,0,0,0,0
3887255,0,0,1,0,1,0,0,0,1
2803241,0,0,0,0,0,0,0,0,1
2121047,0,0,0,0,0,0,0,0,0
2417880,1,0,0,0,0,0,0,0,1
1394632,0,0,0,0,0,0,0,0,0
442024,1,0,0,0,0,0,0,0,0
2521279,0,0,0,0,0,0,0,0,0
285909,1,0,0,0,0,0,0,0,0
1485248,1,0,0,1,0,0,0,0,0
2231911,1,0,0,1,0,0,0,0,1
340788,1,0,0,0,0,0,0,0,0
2208685,1,0,0,0,0,0,1,0,0
2739987,0,0,0,0,0,0,0,0,1
4006367,1,0,0,0,0,0,0,0,0
3470500,1,1,0,0,0,0,0,0,0
1215702,0,0,0,0,0,0,0,0,0
307716,0,0,0,0,0,0,0,0,0
3925405,0,0,0,0,0,0,0,0,0
1261910,0,1,0,0,0,0,0,0,0
841136,1,0,0,0,0,0,0,0,0
846309,0,0,0,0,0,0,0,0,0
1978788,1,0,0,0,0,0,0,0,0
323249,0,0,0,0,0,0,0,0,0
4468750,1,1,0,1,0,0,0,0,0
4415260,0,0,0,0,0,0,0,0,0
1179476,1,0,0,0,0,0,0,1,0
3666219,0,1,0,0,0,0,0,1,0
2569112,0,1,0,0,0,0,0,0,0
447363,1,0,0,0,0,0,0,0,0
1493723,1,0,0,0,0,0,1,0,0
1445916,0,0,0,0,0,0,1,0,0
2213026,1,0,1,0,0,0,0,0,0
561099,0,0,0,0,0,0,0,0,0
590126,0,0,0,1,0,0,0,1,0
1776720,1,0,0,0,0,0,0,0,0
630169,0,0,0,1,0,0,0,0,1
1167891,0,0,0,0,0,0,0,0,0
1123235,0,0,0,0,0,0,0,0,0
2268092,0,0,0,0,0,0,0,0,0
1635470,0,0,0,1,1,0,0,1,0
1305460,0,0,0,0,0,0,0,0,1
2482238,1,1,0,1,0,0,0,0,0
1384327,0,0,0,0,0,0,0,0,0
460440,1,0,0,0,0,0,0,0,0
1218833,0,0,0,0,0,0,0,0,0
2312105,1,0,0,0,0,0,0,1,1
4348477,1,0,1,0,0,0,0,0,0
651883,1,0,0,1,0,0,0,0,0
4140720,1,0,0,0,1,0,0,0,0
2698851,1,0,0,0,0,0,0,0,0
1222922,0,0,0,0,0,0,0,0,0
2257381,0,0,0,0,0,0,0,0,0
1987279,1,1,0,0,0,0,0,0,0
428394,0,0,0,0,0,0,0,0,0
1024738,1,0,0,0,0,0,0,0,0
2916264,1,0,0,0,0,0,0,0,1
2344335,1,0,0,0,0,1,0,0,0
309358,1,0,0,0,0,0,0,0,0
2643056,0,0,0,1,0,0,0,0,0
4443953,1,0,0,0,0,0,0,0,0
23939,0,0,0,0,0,0,0,0,0
830075,1,0,0,0,0,0,0,0,0
2834974,0,0,1,0,0,0,1,0,0
2283873,0,1,1,0,0,0,0,0,0
289245,0,0,0,0,0,0,0,0,0
556539,0,0,1,0,0,0,0,0,0
3532692,1,0,0,0,0,0,0,0,0
2314252,0,0,0,1,0,0,0,0,1
1358765,0,0,0,0,0,0,0,0,1
283648,0,0,0,0,0,0,0,0,1
2261030,1,0,0,0,0,0,0,0,0
2294965,1,0,0,0,0,0,0,0,0
1929154,0,0,0,0,0,0,0,0,0
613520,0,0,1,0,0,0,0,0,1
1606469,1,0,0,0,0,0,0,0,1
2308621,1,0,0,0,0,0,0,0,1
3140639,0,0,0,1,0,0,0,0,1
1086965,0,1,0,0,0,0,0,0,0
3473906,0,0,0,0,0,1,0,0,0
256302,1,0,0,0,0,0,0,0,1
2281634,0,0,0,0,0,0,0,0,0
2319030,1,0,0,0,0,0,0,0,0
781379,0,0,1,0,0,0,0,0,0
2053626,1,0,1,0,0,0,0,0,1
429706,1,0,0,0,0,0,0,0,1
275198,1,0,1,0,0,0,0,1,0
4309301,0,0,0,0,0,0,0,0,0
694649,1,0,0,0,0,0,0,0,0
3160325,1,0,0,0,0,0,0,0,0
243550,0,0,0,0,0,0,0,0,0
3620300,1,0,0,0,0,0,0,0,0
2246343,0,1,0,0,0,0,0,0,0
3534746,1,0,1,0,0,0,0,0,0
1750868,1,0,0,0,0,0,0,0,0
274623,0,0,0,0,0,0,0,0,0
1673990,1,0,0,1,0,0,0,0,0
1162810,0,0,0,0,0,0,0,0,0
236450,0,0,0,0,0,0,0,0,0
635941,0,0,0,0,0,1,0,0,0
655340,1,0,0,0,0,0,0,0,0
1322969,0,0,0,0,0,0,0,0,0
1806575,0,0,0,0,0,0,0,0,0
643294,0,0,0,1,0,0,0,0,1
777850,0,0,0,1,0,0,0,0,0
2582623,1,0,1,0,0,1,0,0,0
1526570,1,0,0,0,0,0,0,0,0
2209702,0,0,0,0,0,0,0,0,0
2811440,0,0,0,0,0,0,0,0,0
1753317,1,0,0,0,0,0,0,0,0
2279050,1,1,0,0,0,1,0,0,0
2852921,1,0,0,0,0,0,0,0,0
3250396,0,0,0,0,0,0,0,0,0
424837,1,0,0,0,0,0,0,0,0
1738209,0,0,0,1,0,0,1,0,0
956342,1,0,0,0,0,0,0,0,0
2039129,1,0,0,0,0,0,0,0,0
961031,0,0,0,0,0,0,0,0,0
1839666,1,0,0,0,0,0,0,0,0
1266105,1,0,0,0,0,0,0,0,0
1302576,0,0,0,0,0,0,0,0,0
1524408,0,0,0,0,0,0,0,0,0
2179510,0,0,0,0,0,0,0,0,0
2449500,1,0,0,0,0,0,0,0,1
1042782,0,0,0,0,0,0,0,0,0
1367860,0,0,0,0,0,0,0,0,0
2060453,1,0,0,0,0,0,0,0,0
1632589,1,1,0,0,0,0,0,0,0
617076,0,0,0,0,0,0,0,0,0
2864055,1,0,0,1,0,0,0,0,0
1727810,0,0,0,0,0,0,0,0,0
1557825,1,0,0,0,0,0,0,0,0
1154534,0,0,0,0,0,0,0,0,0
964726,0,0,1,0,0,0,0,0,0
1825700,1,0,1,1,1,0,0,0,0
1034807,1,0,0,0,0,0,0,0,0
2333434,1,0,0,1,0,0,0,1,0
2260334,0,0,0,0,0,0,0,0,0
348838,0,0,0,0,0,0,0,0,0
2594718,1,0,0,0,0,0,0,0,0
3496116,1,0,0,1,0,0,0,0,1
2965875,1,0,0,0,0,0,0,0,0
265527,0,0,0,0,0,0,0,0,0
4198634,1,1,0,0,0,0,0,1,0
1980380,1,1,0,0,0,0,0,0,0
674108,0,0,0,0,0,0,0,0,0
3620615,1,1,0,0,0,0,0,0,0
290988,0,0,0,0,0,0,0,0,0
874917,1,0,1,1,0,0,0,0,0
2206418,1,0,0,0,0,0,0,0,0
1372731,1,0,0,0,0,0,0,0,0
2095956,0,1,0,1,0,0,0,0,0
261837,1,1,0,0,0,0,0,0,0
3412453,1,0,0,0,0,0,0,0,0
257456,0,0,0,0,0,0,0,0,0
1709041,1,0,0,1,0,0,0,1,0
2142640,1,0,0,0,1,0,0,0,1
2263148,0,0,0,0,0,0,0,0,0
448700,0,0,0,0,0,0,0,0,0
2033932,1,0,0,1,0,1,0,0,1
839038,1,0,0,0,0,0,0,0,0
958649,0,0,0,0,0,0,0,0,0
1675901,0,0,0,0,0,0,0,0,0
2126151,0,0,0,0,0,0,0,0,0
261564,0,0,0,0,0,0,0,0,0
2387894,1,0,0,0,0,0,0,0,1
517920,1,0,0,0,0,0,0,0,0
2412801,1,0,0,0,0,0,0,0,0
1055417,1,0,0,0,0,0,1,0,0
1715432,0,0,0,1,0,0,0,0,0
2027971,0,0,0,0,0,0,0,0,0
2302693,1,0,0,0,0,0,0,0,0
1018591,1,0,1,0,0,0,0,0,0
2632683,1,0,0,0,0,0,0,0,0
2100063,0,0,0,1,0,1,0,0,0
1686929,1,1,0,0,0,0,1,0,0
820649,1,0,0,0,0,0,0,0,0
2968744,1,0,0,0,0,0,0,0,0
2748714,0,0,0,0,0,0,1,0,1
332634,1,0,0,0,0,0,1,0,0
1897727,0,0,0,0,0,0,0,0,0
251582,1,0,0,0,0,0,0,0,0
297021,0,0,0,0,0,0,0,0,0
2775705,1,0,0,0,0,0,0,0,0
370328,1,0,0,0,0,0,0,0,0
2107533,0,0,0,0,0,0,0,0,0
1243461,0,0,0,0,0,0,0,0,0
248536,0,1,0,0,0,0,0,0,0
1910940,1,0,0,0,0,1,0,0,0
2490706,1,0,0,0,0,0,0,0,1
1476626,1,0,1,0,1,0,0,0,0
259327,0,0,0,1,0,0,0,0,0
2462996,0,0,0,1,0,0,0,0,0
2556352,0,0,1,0,0,0,0,0,0
1509419,0,0,0,0,0,0,0,1,0
1378900,0,0,0,0,0,0,0,0,0
247293,1,0,1,0,0,0,0,0,1
1318301,0,0,0,0,0,0,0,0,0
1837402,0,0,0,0,0,0,0,0,0
2397302,0,0,0,0,0,0,0,0,0
2612809,1,0,0,0,0,0,0,0,0
307645,1,0,0,0,0,0,0,0,0
2090168,0,0,0,0,0,0,0,0,0
1210453,1,0,0,0,0,0,0,0,0
607719,0,0,0,0,0,0,0,0,0
1741150,0,0,0,0,0,0,0,0,1
2429497,1,0,0,0,0,0,0,0,0
2478532,1,0,0,1,0,0,0,0,1
1331596,0,0,0,0,0,0,0,0,0
1110406,0,0,0,0,0,0,0,0,0
276464,0,0,0,0,0,0,0,0,0
2814592,0,0,0,0,0,0,1,0,1
1195302,1,0,0,1,0,0,0,0,1
1386619,1,0,0,0,0,0,0,0,0
574632,1,0,0,0,0,0,0,0,0
594466,1,0,0,0,0,0,0,0,0
1242270,0,0,0,0,0,0,0,0,0
2701014,1,0,0,0,0,0,0,0,0
2473684,0,0,0,0,1,0,1,0,1
2143694,1,0,0,0,0,0,0,0,0
3328416,0,0,0,0,0,1,0,0,0
3504470,1,0,0,0,0,0,0,0,0
2744058,0,0,0,0,0,0,0,0,1
1248387,1,0,0,0,0,0,0,0,0
2182667,0,0,0,0,0,0,0,0,0
2690962,0,0,0,0,0,0,0,0,0
452462,0,0,0,0,0,0,0,0,0
625392,0,0,0,0,0,0,0,0,0
614836,0,0,0,0,0,0,0,0,1
179394,0,0,0,0,0,0,0,0,0
1713323,1,0,0,0,0,0,0,0,0
3514923,1,0,0,0,0,0,0,0,0
884485,0,0,0,0,0,0,0,0,0
351926,1,0,0,0,0,0,0,0,0
1081023,1,0,0,1,0,0,0,0,1
458595,0,0,0,0,0,0,0,0,0
139420,0,0,0,0,0,0,0,0,0
237892,1,1,0,0,0,0,0,0,0
2569942,1,0,0,1,0,0,0,1,0
2117163,1,0,0,0,0,0,0,0,0
2625783,0,0,0,0,0,0,0,0,0
1511029,0,0,0,0,0,0,0,0,0
518143,0,0,0,0,0,0,0,0,0
4259057,1,0,1,1,0,0,0,0,0
2162063,1,0,0,0,0,0,0,0,0
2055588,0,0,0,0,0,0,0,0,1
1595096,0,1,0,0,0,0,0,0,0
1714409,1,0,0,0,0,0,0,0,0
2300987,0,0,0,0,0,0,0,0,0
1105311,0,1,0,0,0,0,1,0,0
2384938,1,0,0,0,0,0,0,0,0
1418886,1,0,1,0,0,0,0,0,0
2588111,1,0,0,0,0,0,0,0,0
3701400,0,0,0,0,0,0,0,0,1
334430,0,0,0,0,0,0,0,0,0
1216092,0,0,0,0,0,0,0,0,0
2093251,0,0,0,1,0,0,0,0,1
3131445,1,0,0,1,0,0,0,0,0
258473,1,0,0,0,0,0,0,0,0
565166,0,0,0,0,0,0,0,0,0
1999271,1,1,0,1,0,0,0,0,0
1114500,0,0,0,0,0,0,0,0,0
2902661,1,0,0,0,0,0,0,0,0
1772325,1,0,0,0,0,0,0,1,0
301284,0,0,1,1,0,0,0,0,1
2571164,1,0,0,1,0,0,0,0,0
577858,0,0,0,0,0,0,0,0,0
488398,0,0,0,0,0,0,0,0,0
525778,1,0,0,0,0,0,0,0,0
780657,1,0,0,0,0,0,0,0,0
1611139,1,0,0,0,0,0,0,0,0
303313,1,0,0,0,0,0,0,0,1
96664,1,0,1,0,0,0,0,0,0
460456,0,0,0,0,0,0,0,0,0
3671030,1,0,0,1,0,0,0,0,0
1195617,0,0,0,0,0,0,0,1,0
462191,1,1,0,0,0,0,0,0,1
2579104,0,0,0,1,0,0,0,0,0
2618442,1,1,1,0,0,0,0,0,0
1580781,0,0,0,0,0,0,0,0,0
2330432,0,1,0,0,0,0,0,0,0
4115280,0,0,0,0,0,0,0,0,0
286775,1,1,0,0,0,0,0,0,0
2070629,0,0,0,0,0,0,0,0,0
3733988,1,1,0,1,0,0,0,0,0
2828042,0,0,0,0,0,0,0,0,0
3083700,1,0,0,0,0,0,0,1,0
3407581,0,0,0,0,0,0,0,0,0
1011899,0,0,0,0,1,0,0,0,0
1687011,0,1,0,0,0,0,0,0,0
896457,0,0,0,0,0,0,0,0,0
338413,0,0,0,0,0,0,0,0,0
785906,1,0,0,0,0,0,0,0,0
681774,0,1,0,0,0,0,0,0,0
298291,1,0,1,1,0,0,0,0,0
1506353,0,0,0,0,0,0,0,0,0
489423,0,0,0,1,0,0,0,0,0
3655996,1,0,0,0,0,0,0,0,0
2381393,0,1,1,0,0,0,0,0,0
2147792,1,0,1,0,0,0,0,0,0
3132639,0,0,0,0,0,0,0,0,0
3797528,0,0,0,0,0,0,0,0,0
345089,0,1,0,0,0,0,0,0,0
2272173,0,0,0,0,0,0,0,0,0
2037208,0,0,0,0,0,0,0,0,0
913932,1,0,0,0,0,0,0,0,0
2551478,1,0,0,0,0,0,0,0,1
2775210,1,0,0,0,0,0,0,0,1
3863812,1,1,0,0,0,0,0,0,0
278495,1,0,1,0,0,0,0,0,1
1055397,1,0,0,0,0,0,0,0,0
2097212,0,0,0,0,0,0,0,0,0
1167184,1,0,0,0,0,0,0,0,0
1231861,0,0,0,0,0,0,0,0,0
945082,0,0,0,1,0,0,0,0,0
1898978,1,0,0,0,0,0,0,0,0
1605603,0,1,0,0,0,0,0,0,0
2415794,0,0,0,1,0,0,0,0,0
832727,0,0,0,0,0,0,0,0,0
3110461,1,0,1,0,0,0,0,0,0
3175998,1,0,1,0,1,0,0,0,1
3762657,0,0,0,0,0,0,0,0,0
2687032,1,0,0,0,0,0,0,0,1
2980970,0,0,0,0,0,0,0,0,0
425733,0,0,0,0,0,0,0,0,0
3876939,0,0,0,0,0,0,0,0,0
1577569,0,0,0,0,0,0,0,0,0
2506720,1,0,0,0,0,0,0,0,0
1177757,0,0,0,0,0,0,0,0,0
2018398,0,0,0,0,0,0,0,0,0
2033162,0,0,0,0,0,0,0,0,0
2603127,0,0,0,0,1,0,0,0,0
3951181,1,1,0,0,0,0,0,1,0
539022,1,1,0,1,1,0,0,1,0
956704,0,0,1,1,0,0,0,0,1
1528981,0,0,0,0,0,0,0,0,0
2108853,1,0,0,0,0,0,0,0,0
3015151,0,0,0,0,0,0,0,0,0
932015,1,0,0,0,0,0,0,0,0
257155,0,0,0,0,0,0,0,0,0
1785964,1,0,0,0,0,0,0,0,0
3368967,0,1,0,0,0,0,0,0,0
3087893,0,0,0,0,0,0,0,0,0
1016825,0,0,0,0,0,0,0,0,0
369735,1,1,0,0,0,0,0,0,0
2589079,1,0,1,0,0,0,0,0,0
421320,0,0,0,0,0,0,0,0,1
3735626,0,0,0,0,0,0,0,0,0
383496,0,0,0,0,0,0,0,0,0
3577762,0,0,0,0,1,0,0,0,0
364107,0,0,0,0,0,0,0,0,0
1022183,1,0,0,0,0,0,0,0,1
480878,1,0,0,0,0,0,0,0,0
1884408,1,0,0,0,0,0,0,0,0
1353996,0,0,0,0,0,0,0,0,0
1866661,1,0,1,1,0,0,0,1,0
2281272,0,1,0,0,0,0,0,0,0
2985621,1,0,0,0,0,0,0,0,0
3735276,0,1,1,0,0,0,1,0,0
651745,0,0,0,0,0,0,0,0,0
2331809,0,0,0,0,0,0,0,0,0
756618,0,0,0,0,0,0,0,0,0
4115453,0,0,0,0,0,0,0,0,0
2307192,1,0,0,0,0,0,0,0,0
4041496,0,0,1,0,0,0,0,0,0
326724,0,0,0,0,0,0,0,0,0
372179,1,0,0,0,0,0,0,0,1
842976,1,0,0,0,0,0,0,0,0
1458518,0,0,0,1,0,0,0,0,0
2490585,1,0,1,0,0,0,0,0,1
2497240,1,0,0,0,0,0,0,0,0
2666532,1,1,0,1,0,0,0,0,1
1905538,0,0,0,0,0,0,0,1,0
1851007,0,0,0,1,0,0,0,0,0
1780770,1,1,0,0,0,0,0,0,0
566176,1,1,0,0,0,0,0,0,0
693876,1,1,0,0,0,0,0,0,1
624350,0,0,0,0,0,0,0,0,1
3677388,1,0,0,1,0,0,0,0,1
551205,1,0,0,0,0,0,0,0,1
389424,1,0,0,0,0,0,0,0,0
1709407,1,1,0,1,0,0,0,0,0
2097584,1,0,0,0,0,0,0,0,0
2521516,0,0,0,0,0,0,0,0,0
1639629,0,0,1,0,0,0,0,0,0
558927,0,0,0,0,0,0,0,0,0
479948,0,0,0,0,0,0,0,0,0
326661,0,0,1,0,0,0,1,0,1
2463057,0,1,0,1,0,0,0,0,0
992849,0,0,0,0,0,0,0,0,0
795793,1,0,0,0,0,0,0,0,1
1737806,1,1,0,1,0,0,0,0,0
3211730,1,0,0,0,0,0,0,0,0
359696,1,0,0,0,0,0,0,0,0
638723,0,0,1,0,0,0,0,0,0
105236,0,0,0,0,0,0,0,1,0
1431084,1,0,0,0,0,0,0,0,0
2836230,0,0,0,0,0,0,0,0,1
2329185,0,0,0,0,0,0,0,0,1
1789802,0,0,0,0,0,0,0,1,0
539864,0,0,0,0,0,0,0,0,0
2190820,1,0,0,0,0,0,0,0,0
4117878,1,1,0,0,0,0,0,0,1
2703750,1,0,0,0,0,0,0,0,0
2287349,1,0,0,0,0,0,0,0,0
1803274,1,0,0,0,0,0,0,0,0
2838384,1,0,0,0,0,0,0,0,1
688693,0,1,0,0,0,0,0,0,0
4211500,0,0,0,1,0,0,0,0,1
2582320,1,0,0,1,0,0,0,0,0
422449,1,0,0,0,0,0,0,0,1
1839735,1,0,0,0,0,0,0,0,0
360451,1,0,0,0,0,0,0,0,1
1028998,1,0,0,0,0,0,0,0,0
200962,0,1,0,0,0,0,0,0,0
934987,0,0,0,0,0,0,0,0,0
304710,0,0,0,0,0,0,0,0,0
2007981,0,0,1,0,0,0,0,0,0
274770,0,0,0,0,0,0,0,0,1
562135,0,0,0,1,0,0,0,0,0
1116751,1,0,0,0,0,0,0,0,0
1575041,0,0,0,1,0,0,0,0,0
2467444,0,0,0,1,0,0,0,0,0
1295584,1,0,0,0,1,0,0,0,0
2607888,1,1,0,0,1,0,0,0,0
1775376,1,0,0,0,0,0,0,0,1
360001,0,0,0,0,0,0,0,0,0
2255312,1,0,0,0,0,0,0,0,0
3512459,0,0,0,0,1,0,0,0,0
4186542,0,0,0,0,1,0,0,0,1
1962281,0,0,0,0,1,0,0,0,0
2003645,0,0,0,0,0,0,0,0,0
1261117,1,0,0,0,0,0,0,0,0
972430,0,0,0,0,0,0,0,0,0
1614229,0,0,0,0,0,0,0,0,0
279396,1,1,0,0,0,0,0,0,0
248832,1,0,0,0,0,0,0,0,1
2362303,0,0,0,0,0,0,0,0,1
1823945,1,0,0,0,0,0,0,0,0
2986236,0,0,0,0,0,0,0,0,0
4307098,1,0,0,0,0,0,0,0,0
652352,0,0,0,0,0,0,0,1,0
1128984,0,0,0,0,0,0,0,0,0
1309814,0,0,0,0,0,0,0,0,0
1142788,0,0,0,1,0,0,0,0,0
1196980,1,0,0,0,0,0,0,0,0
1421600,0,0,0,1,0,0,0,0,0
2776484,0,0,0,0,0,1,0,0,0
3103426,1,1,0,0,0,1,0,0,0
2061829,1,0,0,0,0,0,0,0,0
2743230,1,0,0,0,0,0,0,0,0
2902773,1,0,0,0,0,0,0,0,0
2423864,1,0,1,0,0,0,0,0,0
2633250,0,0,0,0,0,0,0,0,0
1743993,1,0,0,0,0,0,0,0,0
680077,0,0,0,0,0,0,0,0,0
2458583,1,0,0,1,0,0,0,0,0
489531,0,0,0,1,0,0,0,0,1
2064778,1,0,0,0,0,0,0,0,0
2405055,1,0,0,0,0,0,1,0,0
4132848,0,0,0,0,0,0,0,0,0
727999,1,0,0,0,0,0,0,0,0
1009512,0,0,0,0,0,0,0,0,0
1285750,0,0,0,0,0,0,1,0,0
3035676,0,1,0,0,0,0,0,0,0
163234,0,0,0,0,0,0,0,0,0
3086040,1,1,0,0,0,0,0,0,0
1750716,0,1,0,0,0,0,0,0,0
534978,1,0,0,0,0,0,1,0,0
469335,1,0,0,0,0,0,0,0,0
2306941,1,0,0,0,0,0,0,0,0
4125724,0,0,0,0,0,0,0,0,0
409934,1,0,0,0,0,0,0,0,0
4046492,1,0,0,0,0,0,0,1,0
151715,0,0,0,0,0,0,0,0,0
3049804,1,0,1,0,0,0,0,0,0
435158,0,0,1,0,0,0,0,0,0
709961,0,0,0,0,0,0,0,0,0
1191746,1,0,0,0,0,0,0,0,1
993425,0,0,0,1,0,0,0,0,1
3502009,1,0,0,0,0,0,0,0,0
630597,0,0,1,1,0,0,0,0,0
2893643,0,0,0,0,0,0,0,0,0
2083656,1,0,0,0,0,0,0,0,0
2084193,1,0,0,0,1,0,0,0,0
253792,0,1,0,0,0,0,1,0,1
834077,0,0,0,0,0,0,0,0,0
678306,0,0,1,0,0,0,0,0,0
4139212,0,0,0,0,0,0,0,0,0
2569153,0,0,0,0,0,0,0,0,0
2690489,0,0,0,1,0,0,0,0,0
1819442,1,0,0,0,0,0,0,0,0
2839604,1,0,0,0,0,0,0,1,0
907926,0,1,1,0,0,0,0,0,0
1243573,0,1,0,1,0,0,0,0,0
2495416,1,0,0,0,0,0,0,0,0
1391534,0,0,0,0,0,0,0,0,0
2189569,1,0,0,0,0,0,0,0,0
928766,1,0,0,0,0,0,0,0,1
2828015,1,0,0,0,0,0,0,0,0
3936638,1,0,0,0,0,0,0,0,0
245216,0,1,0,0,0,0,0,0,0
1650161,0,0,0,0,0,0,0,0,0
690132,0,0,0,1,0,1,0,0,0
4048930,0,0,1,0,0,0,0,0,0
377005,0,0,0,0,0,0,0,0,1
564720,0,0,0,0,0,0,0,0,0
2086004,1,0,0,0,0,1,1,0,0
840766,1,0,0,0,0,0,0,0,0
433063,1,0,0,0,0,0,0,0,0
935504,1,1,0,0,0,0,0,0,0
4190029,0,0,0,0,0,0,0,0,1
304481,0,0,0,0,0,0,0,0,0
598804,1,0,0,0,0,0,0,0,0
743334,1,0,0,0,0,0,0,0,0
1264250,1,0,0,0,0,0,0,0,0
296722,1,0,0,0,0,0,0,0,0
1683455,0,1,0,0,0,0,0,0,0
3297970,0,0,0,0,0,0,0,0,0
3025699,1,0,1,0,0,0,0,0,1
2864782,0,0,0,0,0,0,0,0,0
1184401,0,0,0,0,0,0,0,0,0
2568312,1,1,0,0,0,0,0,0,0
1755902,1,0,0,0,0,0,0,0,0
